tweet_id,in_reply_to_status_id,in_reply_to_user_id,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,name,doggo,floofer,pupper,puppo,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count,rating,stage,date,time
864279568663928832,nan,nan,http://twitter.com/download/iphone,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,nan,nan,,"https://twitter.com/dog_rates/status/864279568663928832/photo/1,https://twitter.com/dog_rates/status/864279568663928832/photo/1",Meatball,None,None,None,None,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,bull mastiff,0.668613,True,French bulldog,0.180562,True,Staffordshire bullterrier,0.0522374,True,3266,15195,12/10,None ,2017-05-16,00:41:21 
864197398364647424,nan,nan,http://twitter.com/download/iphone,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,nan,nan,,"https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1",Paisley,None,None,None,None,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,golden retriever,0.945905,True,Labrador retriever,0.0212636,True,Tibetan mastiff,0.0204928,True,9616,31459,13/10,None ,2017-05-15,19:14:50 
863907417377173506,nan,nan,http://twitter.com/download/iphone,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,nan,nan,,"https://twitter.com/dog_rates/status/863907417377173506/photo/1,https://twitter.com/dog_rates/status/863907417377173506/photo/1",Albus,None,None,None,None,https://pbs.twimg.com/media/C_03NPeUQAAgrMl.jpg,1,marmot,0.35882800000000004,False,meerkat,0.174703,False,weasel,0.123485,False,4441,21477,13/10,None ,2017-05-15,00:02:33 
863553081350529029,nan,nan,http://twitter.com/download/iphone,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,nan,nan,,https://twitter.com/dog_rates/status/863553081350529029/video/1,Neptune,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,Eskimo dog,0.41333,True,malamute,0.347646,True,Siberian husky,0.149536,True,4489,15935,13/10,None ,2017-05-14,00:34:33 
863432100342583297,nan,nan,http://twitter.com/download/iphone,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,nan,nan,,https://twitter.com/dog_rates/status/863432100342583297/photo/1,Belle,None,None,None,None,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,Staffordshire bullterrier,0.690517,True,French bulldog,0.10336,True,beagle,0.07948939999999999,True,5664,24829,12/10,None ,2017-05-13,16:33:49 
863427515083354112,8.634256455687741e+17,77596200.0,http://twitter.com/download/iphone,"@Jack_Septic_Eye I'd need a few more pics to polish a full analysis, but based on the good boy content above I'm leaning towards 12/10",nan,nan,,,None,None,None,None,None,,0,,,,,,,,,,105,2363,12/10,None ,2017-05-13,16:15:35 
863079547188785154,6.671521640794235e+17,4196983835.0,http://twitter.com/download/iphone,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to 14/10 https://t.co/lVU5GyNFen",nan,nan,,https://twitter.com/dog_rates/status/863079547188785154/photo/1,None,None,None,None,None,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,1,Lakeland terrier,0.275242,True,Airedale,0.190569,True,teddy,0.102595,False,1195,9094,14/10,None ,2017-05-12,17:12:53 
863062471531167744,nan,nan,http://twitter.com/download/iphone,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",nan,nan,,"https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1",Quinn,None,None,None,None,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,French bulldog,0.935804,True,pug,0.0595762,True,boxer,0.00141218,True,2687,8945,13/10,None ,2017-05-12,16:05:02 
862831371563274240,nan,nan,http://twitter.com/download/iphone,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",nan,nan,,"https://twitter.com/dog_rates/status/862831371563274240/photo/1,https://twitter.com/dog_rates/status/862831371563274240/photo/1",Zooey,None,None,None,None,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,Australian terrier,0.207281,True,Irish terrier,0.156296,True,German shepherd,0.123536,True,5457,20011,13/10,None ,2017-05-12,00:46:44 
862722525377298433,nan,nan,http://twitter.com/download/iphone,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",nan,nan,,https://twitter.com/dog_rates/status/862722525377298433/photo/1,Dave,None,None,None,None,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,basset,0.39333,True,beagle,0.24203400000000005,True,boxer,0.0776925,True,3809,17779,11/10,None ,2017-05-11,17:34:13 
862457590147678208,nan,nan,http://twitter.com/download/iphone,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb",nan,nan,,"https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1,https://twitter.com/dog_rates/status/862457590147678208/photo/1",Jersey,None,None,None,None,https://pbs.twimg.com/media/C_gQmaTUMAAPYSS.jpg,1,home theater,0.496348,False,studio couch,0.167256,False,barber chair,0.052625,False,5388,21492,13/10,None ,2017-05-11,00:01:27 
862096992088072192,nan,nan,http://twitter.com/download/iphone,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,nan,nan,,"https://twitter.com/dog_rates/status/862096992088072192/photo/1,https://twitter.com/dog_rates/status/862096992088072192/photo/1",None,None,None,None,None,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,chow,0.677589,True,Pomeranian,0.270648,True,Pekinese,0.0381099,True,21840,66437,13/10,None ,2017-05-10,00:08:34 
861383897657036800,nan,nan,http://twitter.com/download/iphone,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,nan,nan,,https://twitter.com/dog_rates/status/861383897657036800/photo/1,Hobbes,None,None,None,None,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,Cardigan,0.771008,True,Pembroke,0.137174,True,French bulldog,0.0633086,True,11528,37744,13/10,None ,2017-05-08,00:54:59 
861288531465048066,nan,nan,http://twitter.com/download/iphone,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,nan,nan,,https://twitter.com/dog_rates/status/861288531465048066/video/1,None,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,1,syringe,0.14471199999999998,False,oxygen mask,0.106684,False,Bouvier des Flandres,0.0826102,True,4479,18032,13/10,None ,2017-05-07,18:36:02 
861005113778896900,nan,nan,http://twitter.com/download/iphone,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,nan,nan,,https://twitter.com/dog_rates/status/861005113778896900/photo/1,Burt,None,None,None,None,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1,German shepherd,0.507951,True,Pembroke,0.136113,True,muzzle,0.07576419999999999,False,4119,17538,12/10,None ,2017-05-06,23:49:50 
860563773140209665,nan,nan,http://twitter.com/download/iphone,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",nan,nan,,"https://www.gofundme.com/help-lorenzo-beat-cancer,https://twitter.com/dog_rates/status/860563773140209665/photo/1,https://twitter.com/dog_rates/status/860563773140209665/photo/1",Lorenzo,None,None,None,None,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,Cardigan,0.583936,True,Pembroke,0.0559794,True,beagle,0.0458957,True,2334,7878,13/10,None ,2017-05-05,18:36:06 
860524505164394496,nan,nan,http://twitter.com/download/iphone,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,nan,nan,,https://twitter.com/dog_rates/status/860524505164394496/photo/1,Carl,None,None,None,None,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,Bedlington terrier,0.286558,True,toy poodle,0.235193,True,Lakeland terrier,0.08795069999999999,True,5698,24678,13/10,None ,2017-05-05,16:00:04 
860276583193509888,nan,nan,http://twitter.com/download/iphone,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,nan,nan,,https://twitter.com/dog_rates/status/860276583193509888/photo/1,Jordy,None,None,None,None,https://pbs.twimg.com/media/C_BQ_NlVwAAgYGD.jpg,1,lakeside,0.312299,False,dock,0.159842,False,canoe,0.07079450000000001,False,3745,19154,12/10,None ,2017-05-04,23:34:55 
860184849394610176,nan,nan,http://twitter.com/download/iphone,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",nan,nan,,https://twitter.com/dog_rates/status/860184849394610176/photo/1,None,None,None,None,None,https://pbs.twimg.com/media/C-_9jWWUwAAnwkd.jpg,1,chimpanzee,0.267612,False,gorilla,0.104293,False,orangutan,0.0599075,False,6295,17474,14/10,None ,2017-05-04,17:30:24 
859924526012018688,nan,nan,http://twitter.com/download/iphone,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,nan,nan,,https://twitter.com/dog_rates/status/859924526012018688/photo/1,Milky,None,None,None,None,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1,French bulldog,0.254587,True,Staffordshire bullterrier,0.192558,True,hog,0.10027,False,4349,20021,12/10,None ,2017-05-04,00:15:58 
859851578198683649,nan,nan,http://twitter.com/download/iphone,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,nan,nan,,"https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1,https://twitter.com/dog_rates/status/859851578198683649/photo/1",Trooper,None,None,None,None,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,Labrador retriever,0.899086,True,golden retriever,0.0470908,True,kuvasz,0.0232063,True,3780,16105,13/10,None ,2017-05-03,19:26:06 
859607811541651456,nan,nan,http://twitter.com/download/iphone,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,nan,nan,,https://twitter.com/dog_rates/status/859607811541651456/photo/1,None,None,None,None,puppo,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,golden retriever,0.8955290000000001,True,Irish setter,0.0240993,True,Labrador retriever,0.0192854,True,1704,19476,13/10,puppo,2017-05-03,03:17:27 
859196978902773760,nan,nan,http://twitter.com/download/iphone,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,nan,nan,,https://twitter.com/dog_rates/status/859196978902773760/video/1,none,None,None,None,None,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,1,Angora,0.224218,False,malamute,0.216163,True,Persian cat,0.128383,False,25661,75193,12/10,None ,2017-05-02,00:04:57 
859074603037188101,nan,nan,http://twitter.com/download/iphone,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,nan,nan,,https://twitter.com/dog_rates/status/859074603037188101/photo/1,None,None,None,None,None,https://pbs.twimg.com/media/C-wLyufW0AA546I.jpg,1,revolver,0.190292,False,projectile,0.149064,False,fountain,0.0660466,False,14740,35553,13/10,None ,2017-05-01,15:58:40 
858843525470990336,nan,nan,http://twitter.com/download/iphone,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,nan,nan,,https://twitter.com/dog_rates/status/858843525470990336/photo/1,None,doggo,None,None,None,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,golden retriever,0.57812,True,Labrador retriever,0.286059,True,bloodhound,0.0269173,True,3771,16304,13/10,doggo,2017-05-01,00:40:27 
858471635011153920,nan,nan,http://twitter.com/download/iphone,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,nan,nan,,https://twitter.com/dog_rates/status/858471635011153920/photo/1,Sophie,None,None,None,None,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,Pembroke,0.987407,True,Cardigan,0.00872303,True,basenji,0.00342373,True,5271,22640,13/10,None ,2017-04-30,00:02:42 
858107933456039936,nan,nan,http://twitter.com/download/iphone,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,nan,nan,,https://twitter.com/dog_rates/status/858107933456039936/photo/1,Wyatt,None,None,None,None,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1,golden retriever,0.863874,True,Labrador retriever,0.01592,True,doormat,0.0106153,False,3154,16524,12/10,None ,2017-04-28,23:57:28 
857989990357356544,nan,nan,http://twitter.com/download/iphone,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,nan,nan,,https://twitter.com/dog_rates/status/857989990357356544/photo/1,Rosie,None,None,None,None,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,French bulldog,0.43258,True,English springer,0.325898,True,Lakeland terrier,0.0426179,True,2812,16952,12/10,None ,2017-04-28,16:08:49 
857746408056729600,nan,nan,http://twitter.com/download/iphone,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,nan,nan,,"https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1,https://twitter.com/dog_rates/status/857746408056729600/photo/1",Thor,None,None,None,None,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,Labrador retriever,0.919832,True,beagle,0.043513,True,golden retriever,0.0233588,True,11524,36021,13/10,None ,2017-04-28,00:00:54 
857393404942143489,nan,nan,http://twitter.com/download/iphone,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",nan,nan,,"https://www.gofundme.com/meeko-needs-heart-surgery,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1,https://twitter.com/dog_rates/status/857393404942143489/photo/1",None,None,None,None,None,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3,malamute,0.8415969999999999,True,Siberian husky,0.0736435,True,Eskimo dog,0.0721286,True,1785,6236,13/10,None ,2017-04-27,00:38:11 
857263160327368704,nan,nan,http://twitter.com/download/iphone,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,nan,nan,,https://twitter.com/dog_rates/status/857263160327368704/photo/1,Oscar,None,None,None,None,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,Samoyed,0.998021,True,Pomeranian,0.000921636,True,keeshond,0.000311261,True,4934,21041,13/10,None ,2017-04-26,16:00:39 
857214891891077121,8.571566780553421e+17,180670967.0,http://twitter.com/download/iphone,@Marc_IRL pixelated af 12/10,nan,nan,,,None,None,None,None,None,,0,,,,,,,,,,20,242,12/10,None ,2017-04-26,12:48:51 
857029823797047296,nan,nan,http://twitter.com/download/iphone,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,nan,nan,,"https://twitter.com/dog_rates/status/857029823797047296/photo/1,https://twitter.com/dog_rates/status/857029823797047296/photo/1",Zeke,None,None,None,None,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,golden retriever,0.968623,True,Labrador retriever,0.0103252,True,Saluki,0.00414842,True,4364,19910,12/10,None ,2017-04-26,00:33:27 
856543823941562368,nan,nan,http://twitter.com/download/iphone,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,nan,nan,,https://twitter.com/dog_rates/status/856543823941562368/photo/1,Callie,None,None,None,None,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,Boston bull,0.30691,True,Siamese cat,0.191218,False,Chihuahua,0.189288,True,3131,17135,12/10,None ,2017-04-24,16:22:16 
856526610513747968,8.55818117272019e+17,4196983835.0,http://twitter.com/download/iphone,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",nan,nan,,https://twitter.com/dog_rates/status/856526610513747968/photo/1,None,None,None,None,None,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1,Old English sheepdog,0.798481,True,Tibetan terrier,0.0606024,True,standard poodle,0.0407219,True,2068,12446,14/10,None ,2017-04-24,15:13:52 
856288084350160898,8.562860041095537e+17,279280991.0,http://twitter.com/download/iphone,@xianmcguire @Jenna_Marbles Kardashians wouldn't be famous if as a society we didn't place enormous value on what they do. The dogs are very deserving of their 14/10,nan,nan,,,None,None,None,None,None,,0,,,,,,,,,,17,545,14/10,None ,2017-04-23,23:26:03 
856282028240666624,nan,nan,http://twitter.com/download/iphone,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",nan,nan,,"https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1,https://twitter.com/dog_rates/status/856282028240666624/photo/1",Cermet,None,None,None,None,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,Chihuahua,0.8765430000000001,True,Italian greyhound,0.032961800000000006,True,Cardigan,0.0207759,True,6841,29086,14/10,None ,2017-04-23,23:01:59 
855862651834028034,8.558615844633518e+17,194351775.0,http://twitter.com/download/iphone,@dhmontgomery We also gave snoop dogg a 420/10 but I think that predated your research,nan,nan,,,None,None,None,None,None,,0,,,,,,,,,,27,320,420/10,None ,2017-04-22,19:15:32 
855860136149123072,8.558585356070011e+17,13615722.0,http://twitter.com/download/iphone,"@s8n You tried very hard to portray this good boy as not so good, but you have ultimately failed. His goodness shines through. 666/10",nan,nan,,,None,None,None,None,None,,0,,,,,,,,,,1058,4407,666/10,None ,2017-04-22,19:05:32 
855857698524602368,nan,nan,http://twitter.com/download/iphone,"HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL"" 13/10 https://t.co/sb73bV5Y7S",nan,nan,,https://twitter.com/perfy/status/855857318168150016,None,None,None,None,None,,0,,,,,,,,,,2313,12498,13/10,None ,2017-04-22,18:55:51 
855851453814013952,nan,nan,http://twitter.com/download/iphone,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,nan,nan,,https://twitter.com/dog_rates/status/855851453814013952/photo/1,None,doggo,None,None,puppo,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,flat-coated retriever,0.321676,True,Labrador retriever,0.115138,True,groenendael,0.0960997,True,19196,47844,13/10,multiple,2017-04-22,18:31:02 
855818117272018944,nan,nan,http://twitter.com/download/iphone,I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT 13/10 https://t.co/5BEjzT2Tth,nan,nan,,https://twitter.com/markhalperin/status/855656431005061120,None,None,None,None,None,,0,,,,,,,,,,5943,28056,13/10,None ,2017-04-22,16:18:34 
855459453768019968,nan,nan,http://twitter.com/download/iphone,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",nan,nan,,"https://twitter.com/dog_rates/status/855459453768019968/photo/1,https://twitter.com/dog_rates/status/855459453768019968/photo/1",none,None,None,None,None,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,Blenheim spaniel,0.389513,True,Pekinese,0.18822,True,Japanese spaniel,0.0826282,True,8987,31657,12/10,None ,2017-04-21,16:33:22 
854732716440526848,nan,nan,http://twitter.com/download/iphone,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,nan,nan,,"https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1,https://twitter.com/dog_rates/status/854732716440526848/photo/1",Marlee,None,None,None,None,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,Pembroke,0.6955479999999999,True,Cardigan,0.0589017,True,chow,0.0284106,True,6690,24188,12/10,None ,2017-04-19,16:25:34 
854482394044301312,nan,nan,http://twitter.com/download/iphone,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,nan,nan,,https://twitter.com/dog_rates/status/854482394044301312/photo/1,Arya,None,None,None,None,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,Chihuahua,0.26024200000000003,True,toy poodle,0.189158,True,Labrador retriever,0.14419500000000002,True,7608,31131,13/10,None ,2017-04-18,23:50:52 
854365224396361728,nan,nan,http://twitter.com/download/iphone,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,nan,nan,,"https://twitter.com/dog_rates/status/854365224396361728/photo/1,https://twitter.com/dog_rates/status/854365224396361728/photo/1",Einstein,None,None,None,None,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,Pembroke,0.90708,True,Cardigan,0.086272,True,Chihuahua,0.00141323,True,5159,20046,13/10,None ,2017-04-18,16:05:17 
854120357044912130,nan,nan,http://twitter.com/download/iphone,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,nan,nan,,"https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1,https://twitter.com/dog_rates/status/854120357044912130/photo/1",None,None,None,pupper,None,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,black-and-tan coonhound,0.8548610000000001,True,Doberman,0.0507918,True,bluetick,0.0217617,True,8285,33911,14/10,pupper,2017-04-17,23:52:16 
854010172552949760,nan,nan,http://twitter.com/download/iphone,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",nan,nan,,"https://twitter.com/dog_rates/status/854010172552949760/photo/1,https://twitter.com/dog_rates/status/854010172552949760/photo/1",None,doggo,floofer,None,None,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English springer,0.354733,True,collie,0.177538,True,Border collie,0.131706,True,3433,17169,11/10,multiple,2017-04-17,16:34:26 
853760880890318849,nan,nan,http://twitter.com/download/iphone,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,nan,nan,,https://twitter.com/dog_rates/status/853760880890318849/photo/1,Alice,None,None,None,None,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1,miniature pinscher,0.29251900000000003,True,Chihuahua,0.120946,True,Rottweiler,0.11949,True,6403,30414,12/10,None ,2017-04-17,00:03:50 
853639147608842240,nan,nan,http://twitter.com/download/iphone,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,nan,nan,,"https://twitter.com/dog_rates/status/853639147608842240/photo/1,https://twitter.com/dog_rates/status/853639147608842240/photo/1",None,None,None,None,None,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,German shepherd,0.509879,True,malinois,0.237311,True,kelpie,0.0469162,True,11265,37198,13/10,None ,2017-04-16,16:00:07 
853299958564483072,nan,nan,http://twitter.com/download/iphone,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,nan,nan,,"https://twitter.com/dog_rates/status/853299958564483072/photo/1,https://twitter.com/dog_rates/status/853299958564483072/photo/1",Rumpole,None,None,None,None,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,1,grille,0.65228,False,beach wagon,0.112846,False,convertible,0.0862523,False,3928,16508,13/10,None ,2017-04-15,17:32:18 
852912242202992640,nan,nan,http://twitter.com/download/iphone,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",nan,nan,,"https://www.gofundme.com/bennys-medical-bills,https://twitter.com/dog_rates/status/852912242202992640/photo/1,https://twitter.com/dog_rates/status/852912242202992640/photo/1",Benny,None,None,None,None,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,Great Dane,0.7837649999999999,True,Rhodesian ridgeback,0.114147,True,English foxhound,0.0464395,True,2037,9658,12/10,None ,2017-04-14,15:51:39 
852672615818899456,nan,nan,http://twitter.com/download/iphone,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,nan,nan,,https://twitter.com/dog_rates/status/852672615818899456/photo/1,Aspen,None,None,None,None,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,golden retriever,0.7112350000000001,True,otterhound,0.0682347,True,Sussex spaniel,0.0465617,True,2388,15939,12/10,None ,2017-04-13,23:59:28 
